Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,commit_datetime,commit_date
ITC.GOV,Federal - Executive,Department of Defense,Interagency Training Center,Fort Washington,MD,itcrowd@itc.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ITC.GOV,Federal Agency - Executive,Department of Defense,Interagency Training Center,Fort Washington,MD,itcrowd@itc.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
IWTSD.GOV,Federal - Executive,Department of Defense,Irregular Warfare Technical Support Directorate,Alexandria,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
IWTSD.GOV,Federal Agency - Executive,Department of Defense,Irregular Warfare Technical Support Directorate,Alexandria,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
JCCS.GOV,Federal - Executive,Department of Defense,Defense Logistics Agency,Alexandria,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
JCCS.GOV,Federal Agency - Executive,Department of Defense,Defense Logistics Agency,Alexandria,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
MOJAVEDATA.GOV,Federal - Executive,Department of Defense,Mojave Desert Ecosystem Program,Barstow,CA,fduke@mojavedata.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
MOJAVEDATA.GOV,Federal Agency - Executive,Department of Defense,Mojave Desert Ecosystem Program,Barstow,CA,fduke@mojavedata.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
MTMC.GOV,Federal - Executive,Department of Defense,Department of Defense,Alexandria,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
MTMC.GOV,Federal Agency - Executive,Department of Defense,Department of Defense,Alexandria,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
MYPAY.GOV,Federal - Executive,Department of Defense,Defense Finance and Accounting Service,Pensacola,FL,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
MYPAY.GOV,Federal Agency - Executive,Department of Defense,Defense Finance and Accounting Service,Pensacola,FL,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
NATIONALRESOURCEDIRECTORY.GOV,Federal - Executive,Department of Defense,OFFICE OF WARRIOR CARE POLICY,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
NATIONALRESOURCEDIRECTORY.GOV,Federal Agency - Executive,Department of Defense,OFFICE OF WARRIOR CARE POLICY,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
NBIB.GOV,Federal - Executive,Department of Defense,Defense Counterintelligence and Security Agency,Washington,DC,kevin.crews@opm.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NBIB.GOV,Federal Agency - Executive,Department of Defense,Defense Counterintelligence and Security Agency,Washington,DC,kevin.crews@opm.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NRD.GOV,Federal - Executive,Department of Defense,OFFICE OF WARRIOR CARE POLICY,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
NRD.GOV,Federal Agency - Executive,Department of Defense,OFFICE OF WARRIOR CARE POLICY,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
NRO.GOV,Federal - Executive,Department of Defense,NRO,Chantilly,VA,bakersir@nro.mil,changed_old,2021-12-21 15:06:17-05:00,1640117177
NRO.GOV,Federal Agency - Executive,Department of Defense,NRO,Chantilly,VA,bakersir@nro.mil,changed_new,2021-12-21 15:06:17-05:00,1640117177
NROJR.GOV,Federal - Executive,Department of Defense,NRO,Chantilly,VA,hugheysh@nro.ic.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NROJR.GOV,Federal Agency - Executive,Department of Defense,NRO,Chantilly,VA,hugheysh@nro.ic.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NSA.GOV,Federal - Executive,Department of Defense,NSA,Fort Meade,MD,ea_dns@nsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NSA.GOV,Federal Agency - Executive,Department of Defense,NSA,Fort Meade,MD,ea_dns@nsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NSEP.GOV,Federal - Executive,Department of Defense,National Security Education Program (NSEP) at DLNSEO,Alexandria,VA,nsep@nsep.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NSEP.GOV,Federal Agency - Executive,Department of Defense,National Security Education Program (NSEP) at DLNSEO,Alexandria,VA,nsep@nsep.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
OEA.GOV,Federal - Executive,Department of Defense,Office of Economic Adjustment,Arlington,VA,james.v.evans29.civ@mail.mil,changed_old,2021-12-21 15:06:17-05:00,1640117177
OEA.GOV,Federal Agency - Executive,Department of Defense,Office of Economic Adjustment,Arlington,VA,james.v.evans29.civ@mail.mil,changed_new,2021-12-21 15:06:17-05:00,1640117177
OLDCC.GOV,Federal - Executive,Department of Defense,Office of Local Defense Community Cooperation,Arlington,VA,oea.ncr.OEA.mbx.oea-it-security@mail.mil,changed_old,2021-12-21 15:06:17-05:00,1640117177
OLDCC.GOV,Federal Agency - Executive,Department of Defense,Office of Local Defense Community Cooperation,Arlington,VA,oea.ncr.OEA.mbx.oea-it-security@mail.mil,changed_new,2021-12-21 15:06:17-05:00,1640117177
TAK.GOV,Federal - Executive,Department of Defense,TAK Product Center,Fort Belvoir,VA,security@tak.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TAK.GOV,Federal Agency - Executive,Department of Defense,TAK Product Center,Fort Belvoir,VA,security@tak.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TSWG.GOV,Federal - Executive,Department of Defense,Technical Support Working Group,Arlington,VA,cttsosecurity@cttso.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TSWG.GOV,Federal Agency - Executive,Department of Defense,Technical Support Working Group,Arlington,VA,cttsosecurity@cttso.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USANDC.GOV,Federal - Executive,Department of Defense,AFTAC/LSCSS,Patrick AFB,FL,dco@aftac.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USANDC.GOV,Federal Agency - Executive,Department of Defense,AFTAC/LSCSS,Patrick AFB,FL,dco@aftac.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
BUDGETLOB.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
BUDGETLOB.GOV,Federal Agency - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
CHILDSTATS.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
CHILDSTATS.GOV,Federal Agency - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
COLLEGENAVIGATOR.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
COLLEGENAVIGATOR.GOV,Federal Agency - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ED.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ED.GOV,Federal Agency - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FAFSA.GOV,Federal - Executive,Department of Education,U.S. Department of Education,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FAFSA.GOV,Federal Agency - Executive,Department of Education,U.S. Department of Education,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
G5.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
G5.GOV,Federal Agency - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NAGB.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NAGB.GOV,Federal Agency - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NATIONSREPORTCARD.GOV,Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NATIONSREPORTCARD.GOV,Federal Agency - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
STUDENTAID.GOV,Federal - Executive,Department of Education,U.S. Department of Education (ED),Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
STUDENTAID.GOV,Federal Agency - Executive,Department of Education,U.S. Department of Education (ED),Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
STUDENTLOANS.GOV,Federal - Executive,Department of Education,U.S. Department of Education,Washington,DC,EDSOC@ed.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
STUDENTLOANS.GOV,Federal Agency - Executive,Department of Education,U.S. Department of Education,Washington,DC,EDSOC@ed.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
AMESLAB.GOV,Federal - Executive,Department of Energy,Ames Laboratory,Ames,IA,cybersec@ameslab.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
AMESLAB.GOV,Federal Agency - Executive,Department of Energy,Ames Laboratory,Ames,IA,cybersec@ameslab.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ANL.GOV,Federal - Executive,Department of Energy,Argonne National Laboratory,Argonne,IL,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
ANL.GOV,Federal Agency - Executive,Department of Energy,Argonne National Laboratory,Argonne,IL,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
ARM.GOV,Federal - Executive,Department of Energy,Battelle Pacific Northwest National Laboratory,Richland,WA,security@arm.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ARM.GOV,Federal Agency - Executive,Department of Energy,Battelle Pacific Northwest National Laboratory,Richland,WA,security@arm.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
BIOMASSBOARD.GOV,Federal - Executive,Department of Energy,EERE,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
BIOMASSBOARD.GOV,Federal Agency - Executive,Department of Energy,EERE,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
BNL.GOV,Federal - Executive,Department of Energy,Brookhaven National Laboratory,Upton,NY,security@bnl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
BNL.GOV,Federal Agency - Executive,Department of Energy,Brookhaven National Laboratory,Upton,NY,security@bnl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
BPA.GOV,Federal - Executive,Department of Energy,Bonneville Power Administration,Portland,OR,security@bpa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
BPA.GOV,Federal Agency - Executive,Department of Energy,Bonneville Power Administration,Portland,OR,security@bpa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
BUILDINGAMERICA.GOV,Federal - Executive,Department of Energy,US DEPARTMENT OF ENERGY,Golden,CO,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
BUILDINGAMERICA.GOV,Federal Agency - Executive,Department of Energy,US DEPARTMENT OF ENERGY,Golden,CO,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
CASL.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
CASL.GOV,Federal Agency - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
CEBAF.GOV,Federal - Executive,Department of Energy,Thomas Jefferson National Accelerator Facility,Newport News,VA,security@jlab.org,changed_old,2021-12-21 15:06:17-05:00,1640117177
CEBAF.GOV,Federal Agency - Executive,Department of Energy,Thomas Jefferson National Accelerator Facility,Newport News,VA,security@jlab.org,changed_new,2021-12-21 15:06:17-05:00,1640117177
CENDI.GOV,Federal - Executive,Department of Energy,Department of Energy - OSTI,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
CENDI.GOV,Federal Agency - Executive,Department of Energy,Department of Energy - OSTI,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
DOE.GOV,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
DOE.GOV,Federal Agency - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
DOEAL.GOV,Federal - Executive,Department of Energy,NNSA,Albuquerque,NM,CorporateCommunications@unnpp.onmicrosoft.com,changed_old,2021-12-21 15:06:17-05:00,1640117177
DOEAL.GOV,Federal Agency - Executive,Department of Energy,NNSA,Albuquerque,NM,CorporateCommunications@unnpp.onmicrosoft.com,changed_new,2021-12-21 15:06:17-05:00,1640117177
EIA.GOV,Federal - Executive,Department of Energy,Energy Information Administration,Washington,DC,marc.cree@eia.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
EIA.GOV,Federal Agency - Executive,Department of Energy,Energy Information Administration,Washington,DC,marc.cree@eia.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ENERGY.GOV,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
ENERGY.GOV,Federal Agency - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
ENERGYCODES.GOV,Federal - Executive,Department of Energy,Department of Energy Bulding Energy Codes Program,Richland,WA,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
ENERGYCODES.GOV,Federal Agency - Executive,Department of Energy,Department of Energy Bulding Energy Codes Program,Richland,WA,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
ENERGYCOMMUNITIES.GOV,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
ENERGYCOMMUNITIES.GOV,Federal Agency - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
ENERGYSAVER.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
ENERGYSAVER.GOV,Federal Agency - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
ENERGYSAVERS.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
ENERGYSAVERS.GOV,Federal Agency - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
FNAL.GOV,Federal - Executive,Department of Energy,Fermi National Accelerator Laboratory,Batavia,IL,security@fnal.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FNAL.GOV,Federal Agency - Executive,Department of Energy,Fermi National Accelerator Laboratory,Batavia,IL,security@fnal.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FUELECONOMY.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FUELECONOMY.GOV,Federal Agency - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
HANFORD.GOV,Federal - Executive,Department of Energy,"Mission Support Alliance, LLC",Richland,WA,jason_r_dandridge@rl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
HANFORD.GOV,Federal Agency - Executive,Department of Energy,"Mission Support Alliance, LLC",Richland,WA,jason_r_dandridge@rl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
HOMEENERGYSCORE.GOV,Federal - Executive,Department of Energy,Office of Energy Efficiency & Renewable Energy,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
HOMEENERGYSCORE.GOV,Federal Agency - Executive,Department of Energy,Office of Energy Efficiency & Renewable Energy,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
HYDROGEN.GOV,Federal - Executive,Department of Energy,Research and Special Programs Administration / Volpe,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
HYDROGEN.GOV,Federal Agency - Executive,Department of Energy,Research and Special Programs Administration / Volpe,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
INEL.GOV,Federal - Executive,Department of Energy,Idaho National Laboratory,Idaho Falls,ID,whoisresponse@inl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
INEL.GOV,Federal Agency - Executive,Department of Energy,Idaho National Laboratory,Idaho Falls,ID,whoisresponse@inl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
INL.GOV,Federal - Executive,Department of Energy,Idaho National Laboratory,Idaho Falls,ID,whoisresponse@inl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
INL.GOV,Federal Agency - Executive,Department of Energy,Idaho National Laboratory,Idaho Falls,ID,whoisresponse@inl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ISOTOPE.GOV,Federal - Executive,Department of Energy,The National Isotope Development Center ,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ISOTOPE.GOV,Federal Agency - Executive,Department of Energy,The National Isotope Development Center ,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ISOTOPES.GOV,Federal - Executive,Department of Energy,The National Isotope Development Center ,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ISOTOPES.GOV,Federal Agency - Executive,Department of Energy,The National Isotope Development Center ,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
LANL.GOV,Federal - Executive,Department of Energy,Los Alamos National Laboratory,Los Alamos,NM,csirt@lanl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
LANL.GOV,Federal Agency - Executive,Department of Energy,Los Alamos National Laboratory,Los Alamos,NM,csirt@lanl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
LBL.GOV,Federal - Executive,Department of Energy,Lawrence Berkeley National Laboratory,Berkeley,CA,security@lbl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
LBL.GOV,Federal Agency - Executive,Department of Energy,Lawrence Berkeley National Laboratory,Berkeley,CA,security@lbl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
LLNL.GOV,Federal - Executive,Department of Energy,Lawrence Livermore National Laboratory,Livermore,CA,cybersecurity@llnl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
LLNL.GOV,Federal Agency - Executive,Department of Energy,Lawrence Livermore National Laboratory,Livermore,CA,cybersecurity@llnl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NCCS.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NCCS.GOV,Federal Agency - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NCRC.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NCRC.GOV,Federal Agency - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NERSC.GOV,Federal - Executive,Department of Energy,National Energy Research Scientific Computing Center,Berkeley,CA,security@lbl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NERSC.GOV,Federal Agency - Executive,Department of Energy,National Energy Research Scientific Computing Center,Berkeley,CA,security@lbl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NEUP.GOV,Federal - Executive,Department of Energy,Office of Nuclear Energy,Washington,DC,cyberops@Inl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NEUP.GOV,Federal Agency - Executive,Department of Energy,Office of Nuclear Energy,Washington,DC,cyberops@Inl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NREL.GOV,Federal - Executive,Department of Energy,National Renewable Energy Laboratory,Golden,CO,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
NREL.GOV,Federal Agency - Executive,Department of Energy,National Renewable Energy Laboratory,Golden,CO,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
NRELHUB.GOV,Federal - Executive,Department of Energy,National Renewable Energy Laboratory,Golden,CO,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
NRELHUB.GOV,Federal Agency - Executive,Department of Energy,National Renewable Energy Laboratory,Golden,CO,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
NTRC.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Knoxville,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NTRC.GOV,Federal Agency - Executive,Department of Energy,Oak Ridge National Laboratory,Knoxville,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NUCLEAR.GOV,Federal - Executive,Department of Energy,US Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
NUCLEAR.GOV,Federal Agency - Executive,Department of Energy,US Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
ORAU.GOV,Federal - Executive,Department of Energy,ORAU,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
ORAU.GOV,Federal Agency - Executive,Department of Energy,ORAU,Oak Ridge,TN,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
ORNL.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ORNL.GOV,Federal Agency - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
OSTI.GOV,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
OSTI.GOV,Federal Agency - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
PCAST.GOV,Federal - Executive,Department of Energy,U.S. Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
PCAST.GOV,Federal Agency - Executive,Department of Energy,U.S. Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
PNL.GOV,Federal - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
PNL.GOV,Federal Agency - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
PNNL.GOV,Federal - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV,changed_old,2021-12-21 15:06:17-05:00,1640117177
PNNL.GOV,Federal Agency - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV,changed_new,2021-12-21 15:06:17-05:00,1640117177
PPPL.GOV,Federal - Executive,Department of Energy,Princeton Plasma Physics Lab,Princeton,NJ,security@pppl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
PPPL.GOV,Federal Agency - Executive,Department of Energy,Princeton Plasma Physics Lab,Princeton,NJ,security@pppl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
PPPO.GOV,Federal - Executive,Department of Energy,Portsmouth/Paducah Project Office,Lexington,KY,csnotifications@pppo.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
PPPO.GOV,Federal Agency - Executive,Department of Energy,Portsmouth/Paducah Project Office,Lexington,KY,csnotifications@pppo.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
RL.GOV,Federal - Executive,Department of Energy,"Mission Support Alliance, LLC",Richland,WA,jason_r_dandridge@rl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
RL.GOV,Federal Agency - Executive,Department of Energy,"Mission Support Alliance, LLC",Richland,WA,jason_r_dandridge@rl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SALMONRECOVERY.GOV,Federal - Executive,Department of Energy,Bonneville Power Administration,Portland,OR,security@bpa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SALMONRECOVERY.GOV,Federal Agency - Executive,Department of Energy,Bonneville Power Administration,Portland,OR,security@bpa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SANDIA.GOV,Federal - Executive,Department of Energy,Sandia National Laboratories,Albuquerque,NM,abuse@sandia.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SANDIA.GOV,Federal Agency - Executive,Department of Energy,Sandia National Laboratories,Albuquerque,NM,abuse@sandia.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SCIDAC.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SCIDAC.GOV,Federal Agency - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SCIENCE.GOV,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SCIENCE.GOV,Federal Agency - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
